country,continent,year,pop,gdpPercap,lifeExp
CROSS RIVER,US,2001,1,60.0,60.0
CROSS RIVER,US,2007,1,1080.0,1080.0
CROSS ROADS,US,2007,1,120.0,120.0
CROSS ROADS,US,2008,2,,
CROSS ROADS,US,2010,1,180.0,180.0
CROSS TIMBERS,US,2007,1,300.0,300.0
CROSS VILLAGE,US,2009,1,,
CROSSVILLE,US,2000,1,8.0,8.0
CROSSVILLE,US,2005,1,300.0,300.0
CROSSVILLE,US,2006,1,120.0,120.0
CROSSVILLE,US,2007,1,420.0,420.0
CROSSVILLE,US,2009,1,60.0,60.0
CROSSVILLE,US,2011,1,300.0,300.0
CROSSVILLE,US,2013,1,300.0,300.0
CROSSVILLE,US,2014,1,300.0,300.0
CROSWELL,US,2001,1,8.0,8.0
CROSWELL,US,2011,2,120.0,120.0
CROTON FALLS,US,2003,1,600.0,600.0
CROTON-ON-HUDSON,US,1999,1,,
CROTON-ON-HUDSON,US,2002,1,2.0,2.0
CROUSE,US,2014,1,120.0,120.0
CROW AGENCY,US,2011,1,60.0,60.0
CROW AGENCY,US,2012,1,1800.0,1800.0
CROWDER,US,2008,1,0.0,0.0
CROWLEY,US,2001,1,0.0,0.0
CROWLEY,US,2007,1,,
CROWLEY,US,2008,1,60.0,60.0
CROWLEY,US,2012,1,0.0,0.0
CROWN HILL,US,2008,1,420.0,420.0
CROWN POINT,US,1999,2,60.0,60.0
CROWN POINT,US,2001,2,1200.0,1200.0
CROWN POINT,US,2002,1,0.0,0.0
CROWN POINT,US,2003,2,3.0,3.0
CROWN POINT,US,2004,2,90.0,180.0
CROWN POINT,US,2005,1,,
CROWN POINT,US,2007,3,601.5,1200.0
CROWN POINT,US,2008,1,420.0,420.0
CROWN POINT,US,2009,1,120.0,120.0
CROWN POINT,US,2010,1,,
CROWN POINT,US,2011,1,300.0,300.0
CROWN POINT,US,2012,1,,
CROWN POINT,US,2013,1,120.0,120.0
CROWNPOINT,US,2005,1,,
CROYDON,US,2002,1,300.0,300.0
CROYDON,US,2013,1,,
CROYDON (UK/ENGLAND),GB,2005,1,120.0,120.0
CROYDON (UK/ENGLAND),GB,2009,1,180.0,180.0
CROYDON (UK/ENGLAND),GB,2013,2,170.0,300.0
CROZET,US,2004,1,,
CROZET,US,2006,1,1.0,1.0
CRUDWELL (UK/ENGLAND),GB,2008,1,,
CRUMROD,US,2006,1,0.0,0.0
CRYSTAL,US,2003,1,,
CRYSTAL,US,2010,1,300.0,300.0
CRYSTAL BEACH,US,1998,1,300.0,300.0
CRYSTAL BEACH,US,2000,1,11700.0,11700.0
CRYSTAL BEACH,US,2005,2,37.5,45.0
CRYSTAL BEACH,US,2007,1,1800.0,1800.0
CRYSTAL BEACH,US,2011,1,300.0,300.0
CRYSTAL BEACH,US,2012,1,600.0,600.0
CRYSTAL CITY,US,2002,1,1.0,1.0
CRYSTAL CITY,US,2014,1,5.0,5.0
CRYSTAL FALLS,US,1999,1,3600.0,3600.0
CRYSTAL FALLS,US,2002,1,,
CRYSTAL LAKE,US,1998,1,4.0,4.0
CRYSTAL LAKE,US,2000,1,60.0,60.0
CRYSTAL LAKE,US,2002,2,,
CRYSTAL LAKE,US,2004,1,0.0,0.0
CRYSTAL LAKE,US,2005,1,,
CRYSTAL LAKE,US,2006,1,180.0,180.0
CRYSTAL LAKE,US,2007,1,60.0,60.0
CRYSTAL LAKE,US,2009,3,250.0,600.0
CRYSTAL LAKE,US,2010,1,1800.0,1800.0
CRYSTAL LAKE,US,2011,4,0.0,0.0
CRYSTAL RIVER,US,2000,1,600.0,600.0
CRYSTAL RIVER,US,2003,1,5.0,5.0
CRYSTAL RIVER,US,2006,1,0.0,0.0
CRYSTAL RIVER,US,2008,1,,
CRYSTAL RIVER,US,2012,1,300.0,300.0
CRYSTAL RIVER,US,2013,1,900.0,900.0
CRYSTAL SPRINGS,US,2009,1,0.0,0.0
CUBA,US,1999,2,2.5,5.0
CUBA,US,2000,1,480.0,480.0
CUBA,US,2003,2,600.0,600.0
CUBA,US,2007,1,600.0,600.0
CUBA,US,2008,1,45.0,45.0
CUBA,US,2011,1,300.0,300.0
CUBA,US,2013,1,120.0,120.0
CUCHARA,US,2006,1,60.0,60.0
CUCHARA,US,2008,1,1800.0,1800.0
CUDAHY,US,2007,1,0.0,0.0
CUDAHY,US,2008,1,300.0,300.0
CUDAHY,US,2013,2,,
CUDJOE KEY,US,2012,1,1800.0,1800.0
CUE (WESTERN AUSTRALIA) (AUSTRALIA),AU,2013,1,30.0,30.0
CUERO,US,2011,1,180.0,180.0
CUERO,US,2012,1,,
CULBERTSON,US,2006,1,0.0,0.0
CULLEOKA,US,2003,1,1800.0,1800.0
CULLMAN,US,2000,1,,
CULLMAN,US,2003,4,375.0,600.0
CULLMAN,US,2005,2,360.0,540.0
CULLMAN,US,2006,1,0.0,0.0
CULLMAN,US,2010,1,600.0,600.0
CULLMAN,US,2012,1,0.0,0.0
CULLMAN,US,2013,1,180.0,180.0
CULLMAN,US,2014,1,300.0,300.0
CULLODEN,US,2001,1,300.0,300.0
CULLODEN,US,2004,2,900.0,900.0
CULLOWHEE,US,2003,2,151.5,300.0
CULLOWHEE,US,2007,1,300.0,300.0
CULPEPER,US,2002,1,300.0,300.0
CULPEPER,US,2003,2,300.0,300.0
CULPEPER,US,2004,1,0.0,0.0
CULPEPER,US,2006,1,1.0,1.0
CULPEPER,US,2008,2,1582.5,1800.0
CULPEPER,US,2011,1,7200.0,7200.0
CULPEPER,US,2013,1,15.0,15.0
CULPEPER COUNTY,US,2010,1,65.0,65.0
CULPEPER COUNTY (LOCATION UNSPECIFIED),US,1999,1,1500.0,1500.0
CULVER,US,2008,1,1800.0,1800.0
CULVER,US,2010,1,,
CULVER,US,2012,1,2400.0,2400.0
CULVER,US,2013,1,,
CULVER CITY,US,1999,3,5.0,5.0
CULVER CITY,US,2000,2,90.0,90.0
CULVER CITY,US,2001,1,,
CULVER CITY,US,2005,2,3610.0,7200.0
CULVER CITY,US,2006,1,180.0,180.0
CULVER CITY,US,2007,1,,
CULVER CITY,US,2008,1,,
CULVER CITY,US,2012,1,,
CULVER CITY,US,2013,2,1260.0,1800.0
CULVER CITY,US,2014,1,0.0,0.0
CUMBERLAND,US,2001,3,0.6666666666666666,2.0
CUMBERLAND,US,2002,2,2100.0,2100.0
CUMBERLAND,US,2004,1,2.0,2.0
CUMBERLAND,US,2005,6,44.0,120.0
CUMBERLAND,US,2006,1,1440.0,1440.0
CUMBERLAND,US,2008,2,540.0,900.0
CUMBERLAND,US,2009,2,1812.5,3600.0
CUMBERLAND,US,2011,1,21600.0,21600.0
CUMBERLAND,US,2012,3,905.0,1800.0
CUMBERLAND (CANADA),CA,2008,1,0.0,0.0
CUMBERLAND HOUSE (CANADA),CA,2007,1,600.0,600.0
CUMBERNAULD (UK/SCOTLAND),GB,2000,1,6.0,6.0
CUMBERNAULD (UK/SCOTLAND),GB,2008,1,5.0,5.0
CUMBRIA (UK/ENGLAND),GB,2006,1,60.0,60.0
CUMBRIA (UK/ENGLAND),GB,2010,1,420.0,420.0
CUMBY,US,1999,1,300.0,300.0
CUMMING,US,1999,1,2.0,2.0
CUMMING,US,2001,1,45.0,45.0
CUMMING,US,2004,1,40.0,40.0
CUMMING,US,2006,2,5.0,10.0
CUMMING,US,2007,1,60.0,60.0
CUMMING,US,2008,1,120.0,120.0
CUMMING,US,2009,1,0.0,0.0
CUMMING,US,2010,4,,
CUMMING,US,2011,1,600.0,600.0
CUMMING,US,2012,3,180.0,300.0
CUMMING,US,2013,9,660.4,1200.0
CUMMING,US,2014,5,876.4,3600.0
CUMNOCK (UK/SCOTLAND),GB,2012,1,1800.0,1800.0
CUPERTINO,US,2000,1,1200.0,1200.0
CUPERTINO,US,2006,1,,
CUPERTINO,US,2007,1,30.0,30.0
CUPERTINO,US,2008,2,600.0,600.0
CUPERTINO,US,2009,1,180.0,180.0
CUPERTINO,US,2013,1,,
CURLEW,US,2002,2,60.0,60.0
CURLEW,US,2011,1,,
CURRIE,US,2013,1,180.0,180.0
CURRIE,US,2014,1,120.0,120.0
CURRITUCK,US,2006,1,7200.0,7200.0
CURRITUCK COUNTY,US,2003,1,900.0,900.0
CURRUMBIN (AUSTRALIA),AU,2005,1,180.0,180.0
CURTISVILLE,US,2009,1,300.0,300.0
CUSHING,US,2000,1,,
CUSHING,US,2009,2,3.5,7.0
CUSICK,US,2001,1,3000.0,3000.0
CUSICK,US,2004,1,0.0,0.0
CUSSETA,US,2006,1,900.0,900.0
CUSTAR,US,2009,1,0.0,0.0
CUSTER,US,2004,1,1200.0,1200.0
CUSTER,US,2011,1,300.0,300.0
CUSTER,US,2013,3,20.0,30.0
CUSTER,US,2014,1,10.0,10.0
CUT BANK,US,2007,2,907.5,1800.0
CUT BANK,US,2012,2,300.0,300.0
CUT OFF,US,2008,1,180.0,180.0
CUT OFF,US,2012,1,240.0,240.0
CUT OFF,US,2013,2,1860.0,3600.0
CUTCHOGUE,US,2001,1,300.0,300.0
CUTCHOGUE,US,2010,1,,
CUTCHOGUE,US,2011,1,,
CUTHBERT,US,2014,1,300.0,300.0
CUTLER,US,2009,1,0.0,0.0
CUTLER,US,2010,1,,
CUTLER RIDGE,US,2008,1,10.0,10.0
CUTLERVILLE,US,2010,1,,
CUYAHOGA FALLS,US,2003,1,4.0,4.0
CUYAHOGA FALLS,US,2006,1,7.0,7.0
CUYAHOGA FALLS,US,2007,1,720.0,720.0
CUYAHOGA FALLS,US,2010,1,20.0,20.0
CUYAHOGA FALLS,US,2011,1,180.0,180.0
CUYAHOGA FALLS,US,2012,1,,
CUYAHOGA FALLS,US,2013,2,1890.0,3600.0
CUYAHOGA FALLS,US,2014,1,120.0,120.0
CUYLER,US,2012,2,900.0,1200.0
CYGNET,US,2000,2,2700.0,2700.0
CYGNET,US,2006,1,2.0,2.0
CYPRESS,US,2001,1,300.0,300.0
CYPRESS,US,2002,1,,
CYPRESS,US,2003,3,180.0,180.0
CYPRESS,US,2005,1,,
CYPRESS,US,2006,2,60.0,60.0
CYPRESS,US,2007,1,7200.0,7200.0
CYPRESS,US,2008,2,2.0,2.0
CYPRESS,US,2009,1,300.0,300.0
CYPRESS,US,2011,3,85.0,180.0
CYPRESS,US,2012,2,10.0,15.0
CYPRESS,US,2013,1,300.0,300.0
CYRIL,US,2002,1,,
CYRIL,US,2013,1,240.0,240.0
D&#39HANIS,US,2000,1,1200.0,1200.0
D&#39IBERVILLE,US,2013,1,45.0,45.0
DACULA,US,2006,2,2.0,2.0
DACULA,US,2007,1,,
DACULA,US,2013,1,60.0,60.0
DACUSVILLE,US,2003,1,240.0,240.0
DADE CITY,US,2003,1,120.0,120.0
DADE CITY,US,2006,2,3.0,3.0
DADE CITY,US,2009,1,60.0,60.0
DADE CITY,US,2010,1,2.0,2.0
DADE CITY,US,2011,1,,
DADE CITY,US,2012,3,300.0,300.0
DADE CITY,US,2013,1,480.0,480.0
DADE CITY (NEAR),US,2005,1,240.0,240.0
DADEVILLE,US,2004,1,,
DADEVILLE,US,2005,1,30.0,30.0
DAGENHAM (UK/ENGLAND),GB,2010,1,90.0,90.0
DAGGETT,US,2007,1,8.0,8.0
DAGSBORO,US,2000,1,600.0,600.0
DAGSBORO,US,2009,1,1800.0,1800.0
DAHLGREN,US,2013,1,60.0,60.0
DAHLONEGA,US,1999,1,3.0,3.0
DAHLONEGA,US,2000,1,,
DAHLONEGA,US,2003,1,10.0,10.0
DAHLONEGA,US,2006,1,7200.0,7200.0
DAHLONEGA,US,2011,1,120.0,120.0
DAHLONEGA,US,2014,2,187.5,360.0
DAISYTOWN,US,2010,1,360.0,360.0
DAKOTA CITY,US,2003,1,,
DALE,US,2001,1,7200.0,7200.0
DALE,US,2009,1,420.0,420.0
DALE,US,2010,1,600.0,600.0
DALE,US,2011,1,1.0,1.0
DALE (SOUTH OF),US,2004,1,180.0,180.0
DALE CITY,US,2008,1,10.0,10.0
DALE CITY,US,2010,1,0.0,0.0
DALE CITY (INTERSTATE 95),US,1999,1,45.0,45.0
DALEVILLE,US,2001,1,20.0,20.0
DALEVILLE,US,2011,1,2400.0,2400.0
DALEVILLE,US,2013,1,600.0,600.0
DALLARDSVILLE,US,2000,2,20.0,30.0
DALLAS,US,1998,4,354.25,900.0
DALLAS,US,1999,9,120.16666666666667,600.0
DALLAS,US,2000,8,59.857142857142854,180.0
DALLAS,US,2001,8,1324.6666666666667,7200.0
DALLAS,US,2002,12,238.63636363636363,1800.0
DALLAS,US,2003,16,1082.4285714285713,5400.0
DALLAS,US,2004,11,503.57142857142856,2700.0
DALLAS,US,2005,12,244.16666666666666,900.0
DALLAS,US,2006,8,441.6666666666667,1000.0
DALLAS,US,2007,3,1805.0,3600.0
DALLAS,US,2008,18,243.625,2100.0
DALLAS,US,2009,14,174.07142857142858,1200.0
DALLAS,US,2010,12,372.2857142857143,2100.0
DALLAS,US,2011,7,121.25,300.0
DALLAS,US,2012,13,303.75,1800.0
DALLAS,US,2013,18,7519.923076923077,86400.0
DALLAS,US,2014,3,500.0,1200.0
DALLAS (DFW AIRPORT),US,2005,1,,
DALLAS (DFW AIRPORT),US,2007,1,180.0,180.0
DALLAS (DFW AIRPORT),US,2009,1,2.0,2.0
DALLAS (IRVING/VALLEY RANCH?),US,1998,1,1.0,1.0
DALLAS (NEAR??),US,2003,1,2.0,2.0
DALLAS (NORTH OF DFW),US,1999,1,900.0,900.0
DALLESPORT,US,2002,1,60.0,60.0
DALLESPORT,US,2006,1,2400.0,2400.0
DALLESPORT,US,2007,1,1500.0,1500.0
DALMENY (CANADA),CA,2007,1,300.0,300.0
DALTON,US,1999,1,15.0,15.0
DALTON,US,2000,1,60.0,60.0
DALTON,US,2002,2,600.0,600.0
DALTON,US,2006,1,10.0,10.0
DALTON,US,2007,1,,
DALTON,US,2008,1,4.0,4.0
DALTON,US,2009,1,,
DALTON,US,2010,1,300.0,300.0
DALTON,US,2012,1,7200.0,7200.0
DALTON,US,2014,1,0.0,0.0
DALTON GARDENS,US,2005,1,,
DALY CITY,US,2003,1,300.0,300.0
DALY CITY,US,2004,1,0.0,0.0
DALY CITY,US,2005,1,0.0,0.0
DALY CITY,US,2006,1,10.0,10.0
DALY CITY,US,2007,1,3600.0,3600.0
DALY CITY,US,2008,2,0.0,0.0
DALY CITY,US,2009,1,20.0,20.0
DALY CITY,US,2010,1,1800.0,1800.0
DALY CITY,US,2013,2,91.5,180.0
DALZELL,US,2013,1,0.0,0.0
DAMARISCOTTA,US,2007,1,,
DAMASCUS,US,2001,1,120.0,120.0
DAMASCUS,US,2003,1,60.0,60.0
DAMASCUS,US,2004,1,,
DAMASCUS,US,2005,1,60.0,60.0
DAMASCUS,US,2007,1,,
DAMASCUS,US,2010,1,2700.0,2700.0
DAMASCUS,US,2012,1,120.0,120.0
DAMASCUS,US,2013,2,690.0,1200.0
DAMASCUS (BORING),US,2000,1,2.0,2.0
DAMIANSVILLE,US,2009,1,600.0,600.0
DANA,US,2000,1,2.0,2.0
DANA,US,2006,1,3.0,3.0
DANA POINT,US,1998,1,10.0,10.0
DANA POINT,US,1999,1,10.0,10.0
DANA POINT,US,2000,2,30.0,30.0
DANA POINT,US,2004,1,60.0,60.0
DANA POINT,US,2005,1,60.0,60.0
DANA POINT,US,2008,3,640.0,1800.0
DANA POINT,US,2009,2,20.0,30.0
DANA POINT,US,2010,1,,
DANA POINT,US,2012,1,1500.0,1500.0
DANA POINT,US,2013,2,,
DANA POINT,US,2014,1,1200.0,1200.0
DANBURY,US,1999,1,10.0,10.0
DANBURY,US,2000,1,5.0,5.0
DANBURY,US,2001,1,,
DANBURY,US,2004,1,10.0,10.0
DANBURY,US,2007,1,0.0,0.0
DANBURY,US,2008,3,60.0,60.0
DANBURY,US,2009,1,360.0,360.0
DANBURY,US,2010,1,,
DANBURY,US,2012,4,16.5,30.0
DANBURY,US,2013,2,,
DANBURY,US,2014,3,235.0,600.0
DANBURY  (NEAR; CARMEL VOR),US,1999,1,5.0,5.0
DANBY,US,2012,1,2.0,2.0
DANDRIDGE,US,1999,1,,
DANDRIDGE,US,2003,1,30.0,30.0
DANDRIDGE,US,2008,1,600.0,600.0
DANDRIDGE,US,2009,1,300.0,300.0
DANDRIDGE,US,2011,1,140.0,140.0
DANDRIDGE,US,2012,1,30.0,30.0
DANDRIDGE,US,2013,2,156.0,300.0
DANE,US,2003,1,120.0,120.0
DANE,US,2013,1,30.0,30.0
DANE COUNTY,US,2013,1,14400.0,14400.0
DANESE,US,2006,1,300.0,300.0
DANIA BEACH,US,2001,1,1200.0,1200.0
DANIA BEACH,US,2011,1,60.0,60.0
DANIA BEACH,US,2013,1,,
DANIA BEACH,US,2014,1,300.0,300.0
DANIA BEACH (FISHING PIER),US,2008,1,120.0,120.0
DANIELS,US,2008,1,1800.0,1800.0
DANIELS,US,2012,1,60.0,60.0
DANIELSON,US,2007,2,3.0,3.0
DANIELSON,US,2012,1,,
DANNEMORA,US,2009,1,3600.0,3600.0
DANSVILLE,US,2003,1,,
DANSVILLE,US,2011,1,120.0,120.0
DANVERS,US,2002,1,300.0,300.0
DANVERS,US,2005,1,90.0,90.0
DANVERS,US,2009,1,0.0,0.0
DANVERS,US,2012,1,,
DANVERS,US,2013,1,30.0,30.0
DANVERS,US,2014,1,30.0,30.0
DANVILLE,US,1998,2,,
DANVILLE,US,1999,5,1876.25,7200.0
DANVILLE,US,2000,2,1200.0,1200.0
DANVILLE,US,2001,2,2.0,2.0
DANVILLE,US,2002,2,1200.0,1200.0
DANVILLE,US,2003,1,0.0,0.0
DANVILLE,US,2004,3,20.0,20.0
DANVILLE,US,2005,2,5.0,10.0
DANVILLE,US,2006,3,600.0,600.0
DANVILLE,US,2007,3,210.0,300.0
DANVILLE,US,2008,2,1920.0,3600.0
DANVILLE,US,2009,1,5.0,5.0
DANVILLE,US,2010,5,852.0,3600.0
DANVILLE,US,2011,1,,
DANVILLE,US,2012,7,420.0,1800.0
DANVILLE,US,2013,5,570.25,2100.0
DANVILLE,US,2014,2,607.5,1200.0
DANVILLE (RURAL),US,1999,1,1200.0,1200.0
DAPHNE,US,2004,1,120.0,120.0
DAPHNE,US,2007,1,0.0,0.0
DAPHNE,US,2008,1,30.0,30.0
DAPHNE,US,2009,1,1800.0,1800.0
DAPHNE,US,2010,1,45.0,45.0
DAPHNE,US,2013,1,23.0,23.0
DAPHNE,US,2014,1,3600.0,3600.0
DARBY,US,2001,1,300.0,300.0
DARDANELLE,US,2009,1,45.0,45.0
DARDANELLE,US,2010,1,,
DARDANELLE,US,2011,1,30.0,30.0
DARDANELLE (2 MI. FROM LOGAN&#44 ON HWY. 22),US,2003,1,,
DARDENNE PRAIRIE,US,2013,1,10.0,10.0
DARIEN,US,2001,3,30.0,30.0
DARIEN,US,2003,1,600.0,600.0
DARIEN,US,2005,1,120.0,120.0
DARIEN,US,2006,1,,
DARIEN,US,2007,1,,
DARIEN,US,2008,1,60.0,60.0
DARIEN,US,2010,1,0.0,0.0
DARIEN,US,2011,2,450.0,900.0
DARIEN,US,2012,2,300.0,480.0
DARIEN CENTER,US,2004,1,,
DARLINGTON,US,2000,1,,
DARLINGTON,US,2002,1,,
DARLINGTON,US,2007,1,180.0,180.0
DARLINGTON,US,2009,1,7.0,7.0
DARLINGTON,US,2010,1,0.0,0.0
DARLINGTON,US,2012,1,,
DARLINGTON (UK/ENGLAND),GB,2003,1,10.0,10.0
DARLINGTON (UK/ENGLAND),GB,2007,1,2.0,2.0
DARLINGTON (UK/ENGLAND),GB,2011,1,180.0,180.0
DARMSTADT (GERMANY),DE,2005,1,21600.0,21600.0
DARRINGTON,US,2000,1,2.0,2.0
DARRINGTON,US,2007,1,900.0,900.0
DARTMOUTH (CANADA),CA,2002,3,240.0,240.0
DARTMOUTH (CANADA),CA,2004,1,60.0,60.0
DARTMOUTH (CANADA),CA,2005,1,,
DARTMOUTH (CANADA),CA,2009,2,120.0,240.0
DARTMOUTH (CANADA),CA,2010,3,,
DARTMOUTH (CANADA),CA,2012,2,610.0,1200.0
DARTMOUTH (CANADA),CA,2013,1,,
DARTMOUTH (UK/ENGLAND),GB,2014,1,3.0,3.0
DARVEL (UK/SCOTLAND),GB,2006,1,,
DARWEN (UK/ENGLAND),GB,2012,1,1.0,1.0
DARWIN (AUSTRALIA),AU,2006,2,361.0,720.0
DARWIN (AUSTRALIA),AU,2010,1,240.0,240.0
DARWIN (NT&#44 AUSTRALIA),AU,2000,1,0.0,0.0
DARWIN (NT&#44 AUSTRALIA),AU,2001,1,300.0,300.0
DARWIN (NT&#44 AUSTRALIA),AU,2002,1,60.0,60.0
DASSEL,US,2005,1,,
DATELAND,US,2005,1,3600.0,3600.0
DATELAND,US,2010,1,600.0,600.0
DATELAND,US,2012,1,600.0,600.0
DATIL,US,2009,1,5.0,5.0
DAUPHIN,US,2007,1,180.0,180.0
DAUPHIN ISLAND,US,2012,1,2400.0,2400.0
DAUPHIN ISLAND,US,2014,2,305.0,600.0
DAUPHIN ISLAND (OFF THE COAST OF),US,2014,1,60.0,60.0
DAVENPORT,US,1998,1,240.0,240.0
DAVENPORT,US,2002,1,4.0,4.0
DAVENPORT,US,2003,2,600.0,600.0
DAVENPORT,US,2004,3,,
DAVENPORT,US,2006,4,690.0,1800.0
DAVENPORT,US,2007,3,431.6666666666667,1260.0
DAVENPORT,US,2009,1,5.0,5.0
DAVENPORT,US,2010,3,31.0,60.0
DAVENPORT,US,2011,5,2565.0,9000.0
DAVENPORT,US,2012,7,2715.0,14400.0
DAVENPORT,US,2013,7,540.0,600.0
DAVENPORT (VANDERVEER PARK),US,2001,1,0.0,0.0
DAVIDSON,US,2006,1,120.0,120.0
DAVIDSON COUNTY,US,2002,1,540.0,540.0
DAVIDSON COUNTY,US,2004,1,30.0,30.0
DAVIDSONVILLE,US,2011,1,120.0,120.0
DAVIDSVILLE,US,2005,1,300.0,300.0
DAVIE,US,1998,1,2.0,2.0
DAVIE,US,2003,1,300.0,300.0
DAVIE,US,2004,1,5.0,5.0
DAVIE,US,2005,2,2400.0,2400.0
DAVIE,US,2006,1,,
DAVIE,US,2007,1,,
DAVIE,US,2008,3,900.0,900.0
DAVIE,US,2009,6,133.6,300.0
DAVIE,US,2010,2,600.0,600.0
DAVIE,US,2011,3,240.66666666666666,600.0
DAVIE,US,2012,3,900.0,900.0
DAVIE,US,2013,3,2600.0,7200.0
DAVIE,US,2014,7,325.7142857142857,600.0
DAVIE (SHENANDOAH AREA),US,2009,1,60.0,60.0
DAVIS,US,2000,2,630.0,1200.0
DAVIS,US,2004,1,,
DAVIS,US,2005,1,45.0,45.0
DAVIS,US,2006,3,300.5,600.0
DAVIS,US,2007,2,1500.0,1500.0
DAVIS,US,2008,2,180.0,180.0
DAVIS,US,2009,8,88.2,300.0
DAVIS,US,2010,3,600.0,600.0
DAVIS,US,2011,2,210.0,300.0
DAVIS,US,2012,7,187.8,300.0
DAVIS,US,2013,1,20.0,20.0
DAVIS PARK,US,2011,1,,
DAVISON,US,2001,1,,
DAVISON,US,2003,1,,
DAVISON,US,2006,1,2.0,2.0
DAVISON,US,2007,1,599.0,599.0
DAVISON,US,2009,1,3600.0,3600.0
DAVISON,US,2012,1,120.0,120.0
DAVISON,US,2014,1,3.0,3.0
DAWSON CREEK (CANADA),CA,2001,1,2.0,2.0
DAWSON CREEK (CANADA),CA,2003,1,9.0,9.0
DAWSON CREEK (CANADA),CA,2006,1,14400.0,14400.0
DAWSON SPRINGS,US,2008,1,,
DAWSON SPRINGS,US,2010,1,40.0,40.0
DAWSONVILLE,US,2002,1,3.0,3.0
DAWSONVILLE,US,2003,1,600.0,600.0
DAWSONVILLE,US,2004,1,600.0,600.0
DAWSONVILLE,US,2007,2,510.0,900.0
DAWSONVILLE,US,2008,1,10.0,10.0
DAWSONVILLE,US,2009,2,905.0,1800.0
DAWSONVILLE,US,2013,1,90.0,90.0
DAYTON,US,1999,3,1.6666666666666667,5.0
DAYTON,US,2000,4,6010.0,18000.0
DAYTON,US,2001,2,,
DAYTON,US,2002,5,134.0,300.0
DAYTON,US,2003,3,57700.666666666664,172800.0
DAYTON,US,2004,1,10.0,10.0
DAYTON,US,2005,2,,
DAYTON,US,2006,4,12400.0,36000.0
DAYTON,US,2007,4,51.666666666666664,120.0
DAYTON,US,2009,3,300.0,600.0
DAYTON,US,2010,2,210.0,300.0
DAYTON,US,2011,3,300.0,300.0
DAYTON,US,2012,10,815.0,3600.0
DAYTON,US,2013,12,193.42857142857142,600.0
DAYTON,US,2014,4,115.0,300.0
DAYTON (DREXEL AREA),US,2013,1,,
DAYTON (SUTRO HILLS AREA&#44 NE),US,1998,1,,
DAYTON (WEST OF),US,2013,1,180.0,180.0
DAYTON (WPAFB),US,2003,1,0.0,0.0
DAYTON (WRIGHT-PATTERSON AFB),US,2007,1,1200.0,1200.0
DAYTONA BEACH,US,1999,2,210.0,240.0
DAYTONA BEACH,US,2000,2,210.0,300.0
DAYTONA BEACH,US,2001,3,41.333333333333336,120.0
DAYTONA BEACH,US,2002,2,1830.0,3600.0
DAYTONA BEACH,US,2003,4,1300.0,3600.0
DAYTONA BEACH,US,2004,1,120.0,120.0
DAYTONA BEACH,US,2005,4,375.0,1200.0
DAYTONA BEACH,US,2006,1,600.0,600.0
DAYTONA BEACH,US,2007,1,240.0,240.0
DAYTONA BEACH,US,2008,4,212.5,360.0
DAYTONA BEACH,US,2009,4,3600.5,7200.0
DAYTONA BEACH,US,2010,1,5.0,5.0
DAYTONA BEACH,US,2012,3,450.0,600.0
DAYTONA BEACH,US,2013,1,,
DAYTONA BEACH,US,2014,2,135.0,240.0
DAYTONA BEACH (OUTSIDE LIMITS OF),US,2001,1,120.0,120.0
DAYTONA BEACH SHORES,US,2012,2,600.0,600.0
DAYVILLE,US,2004,1,120.0,120.0
DAYVILLE,US,2005,1,900.0,900.0
DAYVILLE,US,2007,1,,
DAYVILLE,US,2010,2,,
DAYVILLE,US,2011,1,600.0,600.0
DAYVILLE,US,2012,1,3.0,3.0
DAYVILLE,US,2013,1,120.0,120.0
DE BORGIA,US,2009,1,,
DE KALB,US,2004,1,,
DE KALB,US,2012,1,2.0,2.0
DE LAND,US,2014,1,600.0,600.0
DE LEON,US,1999,1,300.0,300.0
DE LEON,US,2012,1,6.0,6.0
DE PERE,US,2006,1,,
DE PERE,US,2012,1,15.0,15.0
DE PERE,US,2014,1,120.0,120.0
DE SOTO,US,2000,1,300.0,300.0
DE SOTO,US,2005,1,300.0,300.0
DE SOTO,US,2006,2,155.0,300.0
DE SOTO,US,2008,1,360.0,360.0
DE SOTO,US,2010,1,3600.0,3600.0
DEADWOOD,US,2006,1,0.0,0.0
DEADWOOD,US,2012,1,0.0,0.0
DEAL ISLAND,US,2013,1,10.0,10.0
DEALE,US,2013,1,60.0,60.0
DEAN,US,2005,1,,
DEARBORN,US,2001,2,3604.0,7200.0
DEARBORN,US,2002,1,1200.0,1200.0
DEARBORN,US,2006,2,1200.0,1200.0
DEARBORN,US,2007,1,,
DEARBORN,US,2008,1,,
DEARBORN,US,2010,1,300.0,300.0
DEARBORN,US,2011,1,0.0,0.0
DEARBORN,US,2012,1,,
DEARBORN,US,2013,3,120.0,120.0
DEARBORN HEIGHTS,US,2000,1,12.0,12.0
DEARBORN HEIGHTS,US,2001,1,,
DEARBORN HEIGHTS,US,2007,1,60.0,60.0
DEARBORN HEIGHTS,US,2008,1,0.0,0.0
DEARBORN HEIGHTS,US,2009,2,,
DEARBORN HEIGHTS,US,2010,1,600.0,600.0
DEARBORN HEIGHTS,US,2011,1,7200.0,7200.0
DEARBORN HEIGHTS,US,2012,1,240.0,240.0
DEARBORN HEIGHTS,US,2013,1,,
DEARING,US,2013,1,240.0,240.0
